"gene","cluster","foldchange_T5min_T15min","foldchange_T15min_T4h","foldchange_T4h_T8h","foldchange_T8h_T12h","foldchange_T12h_T24h","foldchange_T24h_T48h","foldchange_T48h_T72h","foldchange_T72h_T120h","foldchange_T120h_T221h","foldchange_T221h_T288h","foldchange_T288h_T290h","foldchange_T290h_T292h","foldchange_T292h_T294h","foldchange_T294h_T296h","foldchange_T296h_prim_T296h"
"CEG45050",11,-0.440235175715207,-2.93063747372966,-0.975500551940805,1.57894285031689,1.01422635447543,-0.661744209394685,-0.1138764992723,0.0556215265394483,0.831316502183008,0.311366566652044,0.477854788567551,0.381819765957185,-0.202724766127052,0.291627510744551,-0.466137677693489
"CEG41819",11,-0.0928651030933669,-2.48931378482716,-3.13222843135448,-1.30821826493811,1.6759261256548,-0.345694784699929,-1.32783548993092,2.21546577779898,1.6316009583582,0.743323789832531,0.361372613241289,0.314121060703791,-0.0630003238722747,1.22631856955375,-0.685198363905972
"CEG39631",11,0.27511981815009,-3.20750550500932,-0.439190759344437,-0.54513590433585,1.35168518220431,0.0589940674485482,0.635372452846018,0.683202933677026,0.0728949537729772,0.0761097985679598,0.0204010961837129,0.171940337688387,-0.156821386140493,0.281602462041159,-0.469216869421055
"CEG48670",11,0.349204075279527,-2.4870554935528,-1.59820317260301,0.0999093287977729,-1.08749756564385,2.46330749061619,-0.00484179586580403,-0.0874711089732002,-0.016996980792827,0.291939134342765,0.119703526565479,0.353620772314834,-0.595222529542193,0.595084880967644,-0.368238638908984
"CEG43174",11,-0.367754229884748,-6.73409416330124,0,2.17126967085498,-1.49472114015485,2.27804331659283,-1.88896041309722,0.493929187646038,2.05740353415802,0.61296890746182,0.314396004120267,0.652235333320265,-0.238482787731214,2.38685973357554,-0.127105527650001
"CEG46190",11,-0.504593104849324,-3.40875148056136,-1.97336122613094,1.59380262014231,-2.14458480325097,2.96502926455317,-0.434172036588662,0.0992601810749518,1.95411512013325,0.871555303748037,-0.366362630418117,0.852872759113859,-0.139597630338519,0.349634731835231,-0.889612720343023
"CEG46285",11,0.143504957532929,-2.35584394545133,-1.49562554732366,-0.248959180043327,1.05583741495186,0.846054338835513,-1.20949388156379,1.23589237072728,0.698330689147128,0.1439224166134,-0.0179763397832283,-0.250149957926144,0.182552402156164,0.171647678246963,-0.265043677663105
"CEG47844",11,-0.121883861807475,-3.99948780025218,-2.0673290359131,0,2.22086809142803,-2.56305975822447,2.66576600070014,-0.632515309727757,-1.12649099132253,-0.555182735110454,0.130458010226426,0.259513530136036,0.973696703522948,4.22406320012745,-0.926079414285964
"CEG46667",11,0.0421733764521818,-2.66674931028746,-1.25484967349195,-1.85039280636863,1.41128339057171,-0.538104432626324,0.220791197601901,-0.332170770057411,1.45186008086736,-0.0137650786698214,0.24286904769662,-0.879784507509897,0.486044988426702,1.61822390692319,0.201791876437679
"CEG37286",11,-0.0687218992145748,-1.93475552854369,-2.22098476741797,-1.15268000722095,0.348292151256737,0.708745899190378,0.257995482721597,-0.38670530288462,2.99272178092736,0.587307947919696,-0.188971208849736,0.481760097327769,-0.159012346922204,0.907669651002692,-0.47187977517615
"CEG44541",11,-0.101244973959571,-3.65040744393913,0.238156001680208,0.794465097127201,-0.203995154437103,1.814930600399,-0.51381568004734,0.126266266748209,0.61127022628952,0.47548795450417,0.173989953820718,-0.0252506755308241,-0.022093519565935,0.195768375414685,-0.468004895503183
"CEG40292",11,0.10001860472551,-4.7794604269933,0.48554141399539,1.6911223012674,-1.80677946226372,1.91660485967565,-1.06936142668916,0.583709078879218,0.209528416331987,-0.00979459200415632,-0.0651428342758648,0.588935354374538,-0.114900770126707,2.71161685296162,-0.257807791454541
"CEG44395",11,0.276136107001132,-4.74632975927133,-0.561852429357135,1.00902807859358,-0.118350314722166,0.472750999375406,0.111368783234871,0.648206991253965,0.410693786894562,-0.0955044859368501,0.304266221297812,0.327504015084838,-0.341718671064215,1.17707473364325,-0.348364546979453
"CEG36632",11,-0.29458441133345,-2.71210236949742,-1.21815152553544,1.67586324758448,-1.94187867868782,1.52152949880827,0.565449015276606,-0.0822853743959089,0.645255544763435,0.915627662443077,0.0470915408857899,-0.0765995898471319,-0.368311248014085,0.384999513544811,-0.430228096288737
"CEG41768",11,-0.0183521354142459,-3.71779378034026,1.11638309594662,-1.92507259414515,1.45486967012825,0.812238524384863,-2.59608486158944,2.19435038371295,1.61838025918558,0.0141646589747687,0.555191379449203,0.100780382593461,-0.455490386957117,1.43760957297501,-0.412323093428288
"CEG45969",11,-0.0575190750989893,-3.48858277313189,-1.24262067272533,-0.843570911842784,1.86155544369508,-0.240476705203071,-0.759946421656177,0.624802873570641,0.420341259169276,0.121835485294777,0.0441515849106343,0.188188026107719,0.0516899644309005,1.77247102870911,-0.644445456979796
"CEG40081",11,-0.455617398329871,-5.65932469482949,0,0,0,1.77935100195017,-1.37906279903257,0.47190106385615,0.30169631296583,0.690443868932873,-0.298207992844698,-0.420796661283117,0.0789714484092526,1.89065347703094,-0.791823771953735
"CEG37247",11,-1.51961561256981,-4.71881424864518,-0.727720937754252,1.0888610140051,-0.410752066419444,0.0113506741594402,-0.38280903890276,1.94433305388648,0.803911207944253,-0.665277226469508,0.286790476340999,0.376695910551506,-0.461261513001367,2.8998546151368,-0.831790281618372
"CEG50405",11,-0.23878623374022,-3.54659513496392,0.0286569728978743,-1.54871212642897,1.15951122374894,1.22788612740055,-2.38499132844865,1.39188325581559,0.568973372898686,0.856786285838214,-0.441704866118995,-0.034492426487091,-0.695870606721451,0.187349338661464,-0.570006400129274
"CEG43249",11,0.113655722222434,-3.22647563228361,-2.39546483719107,2.34889782820964,-1.86394810290401,0.898643704465864,1.44560449060303,-0.39839239367201,1.04612393686238,-0.0110994423071363,-0.201344048270303,0.223202847901739,-0.358795971261057,2.07365880135916,-0.986469255298517
"CEG46928",11,0.366637162597173,-2.42414376939332,-2.76917010046498,-1.34420382295793,2.82184793298252,0.227880525413596,-0.233067976722514,1.533942329536,0.00706266491021939,0.0889699757452373,-0.380701668528712,0.13584817131815,-0.594286508315981,0.92007355106395,-0.329029386089667
"CEG36098",11,-0.00507687624600774,-3.21931434186617,-2.67325211329299,-0.856854157565325,3.05242465529846,0.364994983250905,0.433220063667689,0.02171212862132,1.42682009787196,0.377302524474991,0.207610250784382,0.630868755446526,-0.088771070868278,1.35813772308905,-0.378332059817964
"CEG40952",11,0.387385944699513,-3.30418301156949,-0.114889311805409,0.00730462794198976,-1.09746434939126,0.620611647318823,0.578486431955151,-0.266019401154143,0.729819519182022,0.00795622349701538,0.0964214797667189,0.0216597257222876,-0.0843803203310582,0.913217238679719,-0.453439068754036
"CEG40202",11,-0.733953383656313,-3.1613907985164,-0.91662743233273,0.374589113799573,1.16297179875458,1.04529119849685,-0.417829224344071,0.0428039523811208,0.390036388229053,0.420037277816723,1.20630061831395,0.323504291171862,-0.710481693967761,-0.811684136433534,-0.167882874398525
"CEG36934",11,-0.240959365481518,-1.76443226001114,-0.598171000939206,-0.0491146226986934,-0.389662549335894,0.941073964697398,-0.167870901656885,0.0648226228889551,0.235228694644943,0.0729045848321555,0.0150285869916892,0.590085043805957,-0.0290858685176933,0.485369432434373,-0.196263443154351
"CEG44858",11,-0.218890061898686,-4.92082759615477,1.35451360518088,-0.637161311394388,2.0835081906575,-0.625235335122956,-2.06642521383173,-0.207956861981977,3.01998609624422,0.0303642676671965,0.699492293438941,0.642299476898207,0.135648038444956,0.664402327723363,-0.188466969057678
"CEG47892",11,0.0888185391367711,-5.27794679363115,-0.680296433556232,0.733055997305254,-2.42664148073883,3.9023493362591,-0.548856893471656,0.396016480764055,-0.302585846609682,0.697962120552058,1.83594596339911,0.465799633541183,-0.860378798722613,2.7102156382911,-0.011211795387092
"CEG37649",11,-0.478963450901984,-4.11243581266403,-1.4655921615139,-0.445338980147139,2.35907134868881,-2.69839266260054,0,-0.739558245633535,2.27605420700865,0.554997415869884,0.756765964023347,1.43962409284428,-0.0464616142491783,3.39197688756442,0.261741855085655
"CEG45921",11,-0.0109130391378565,-2.3183020381836,-3.15358224404649,2.35939313613366,-1.59948602339236,2.04289301836454,0.923468382039037,-0.948588448375108,0.626187983117978,-0.225875749188397,0.104432886363241,0.382707549057471,-0.129113531081861,1.65771891599555,-0.319240038766822
"CEG47704",11,0.182793407311632,-4.18168553646516,-0.327006649704026,0.825257047494235,-0.619339637094648,0.526459059726885,-1.37059190201769,1.51776186432056,0.009517614927439,0.356900658545443,0.297850418133962,0.0375360886569174,0.370547560652144,2.51192648958851,-0.622521264104978
"CEG48551",11,-0.904697359497546,-1.96343625782991,-1.32937218403383,0.631086614639755,-0.408102211115018,1.40088648386144,-0.602496611624158,0.364380541145983,-0.17586410555791,0.646485202201167,0.252811418130965,0.157739122071275,0.00979682930009885,0.966915470585111,-0.628636467237543
"CEG46628",11,-0.584921925579334,-3.61514731001435,-1.24971800055688,-1.36686769139373,2.85496018287667,0.0644580364306257,-1.54997316366628,-0.413781372570113,2.66695362138234,0.522888321816278,0.300572231305509,0.238285729275241,0.112049745065038,-0.113427725085143,0.000933947701191824
"CEG36680",11,-0.256037133049042,-2.85141279949673,0.184922507416739,0.393602600167216,-0.307568828539696,0.462778441070188,0.637904077818544,0.00204328363404444,0.155574738598598,-0.314997526658232,0.625161987374454,0.468979804586446,-0.0812094480122008,1.15361372967008,0.0450926117742785
"CEG38801",11,0.384994186547634,-6.42411695305068,0,1.78780113746658,-1.10770075840398,0.0183534302475952,1.05938046140181,-0.479160467299218,0.781012995611447,0.819055340557768,0.363999997367513,-0.280802020737643,-0.365646354900592,1.24366268621225,-0.938833696794497
"CEG36082",11,0.130425285624219,-3.88345194857721,-3.42050544631912,0.426458608623854,0.305153785924244,2.94835237116838,2.73747526965183,-5.90470857350574,2.94424736237279,2.75965206108808,0.251492289451377,0.301560145232895,-0.22394562781315,0.632913775652746,0.555114759415815
"CEG37784",11,-0.84155357980688,-3.38493363712996,-0.465417528804868,0.27332132891506,-0.373627778406273,1.74626495702227,0.0795971772582001,0.0999921250486339,0.176459569187206,0.496472306391213,-0.299031419112621,0.215742900427383,0.392960754705821,1.37269600089757,-0.212874176444868
"CEG35931",11,0.201627339772786,-4.27807128613997,-2.89652941063849,0,0,0.94551365479794,1.65694685020347,0.152760468168894,0.842559689993967,-0.16421999321615,0.915808379059066,0.646844387693049,-0.713592833163181,1.27182573399877,-0.916581523888554
"CEG38300",11,-0.555757181371424,-3.84597853633251,-2.75668256749955,0,0,0,0,1.27158321144163,0.583865980928445,0.42153873665802,0.666824970868327,0.144149304902466,-0.322183852837388,1.57760955056326,-0.505530136664638
"CEG38608",11,0.00115271098542815,-3.20261035693841,-1.44409694495014,-0.657845582900182,-0.398667532991564,2.56110991145314,0.241555452127168,-2.15654044657399,1.82453801087351,0.203479123036106,0.259998813727848,0.223395065278517,-0.299395510415824,2.59809733546036,-0.477112362775842
"CEG39972",11,0.321699658409909,-4.00916838853576,-0.700421253413915,0.202308403981177,-0.930125049962259,0.552171965093081,-0.408133990836973,-1.26466069523637,3.95862710922231,-0.026790766222129,0.348744613449878,0.883404757720278,0.230363689534045,1.33903451458811,-0.31366544799934
"CEG43902",11,-0.852835573134909,-1.92572361344283,-1.60155258009287,0.555285179291711,0.585999391309004,0.794397749391204,-0.417584513666351,0.338131423515709,0.804070976123027,0.743664668425926,-0.0161951413991437,0.537465165771729,-0.235093973024446,0.100851316847562,-0.625844105313302
"CEG46641",11,0.0504539092198507,-2.04970753156758,-1.83981292372337,1.82001769230189,0.306979539800986,-0.849883250558755,-0.67686907301479,-0.0975036445513117,1.92078558327222,-0.101558363963243,0.562455292419582,0.708923803831341,-0.0628701699438275,1.44669775817141,-0.30827824438569
"CEG44693",11,0.546466743794012,-4.49268021375626,-0.197529787478654,-0.127433966506075,0.767108000363369,1.64164796676843,0.148440292109384,1.01619848081322,-1.18210850863057,1.66113574654007,0.192110191527429,-0.102069574449434,-0.533848945207597,1.67884874600655,-0.404652435434361
"CEG35192",11,-0.580446185300996,-1.95300325312382,-0.995316101365228,0.276902578516245,-0.57302702619436,0.387753615125142,-0.751585512605695,1.33138236564528,0.0297599540587389,0.502446773558946,0.203510371827436,0.270646460072441,-0.61979621133499,1.14380847747524,-0.77918299003815
"CEG41903",11,0.0241595931888179,-2.86720650517332,-0.705709089854237,0.337854442259836,-0.127065481621717,-0.109406345827716,-0.0709327492519984,0.653752571589769,1.28753490251666,0.310897065185502,0.697355667764656,0.0917807067900254,-0.407778491600299,0.622418058944949,-0.517920340400678
"CEG50133",11,-0.869653794153514,-5.10691232643213,-0.583805284487497,-0.412074471020142,0,2.19893833185711,-0.446618875544226,-0.461878949782978,2.7653934883159,-0.270117957213696,0.327340099670024,0.779980314349565,-0.36595974526829,2.29883362478015,-0.17412537896322
"CEG48872",11,0.273572762702043,-3.390451642649,-0.346385706027818,-0.875296294368946,0.974326028659273,0.34070601681773,-0.543949302599138,0.448410809340972,-0.0621869386024755,-0.0209331763603146,0.489589799523204,-0.126255401892739,-0.420741390413483,2.10901372649556,-0.368151622670413
"CEG36400",11,0.142234716961529,-3.80712676222961,-1.66752557297031,2.2343352146647,-0.212325540098974,-0.00239785961945295,0.0883020067361837,0.364233016173087,0.377524000313291,0.545923904215686,0.506184165349098,0.661859722361265,-0.272075128150917,1.45685890988668,-0.400951186210964
"CEG41019",11,0.0266630205782905,-2.85694584530855,-0.541769065205355,-0.340729765583995,-0.0488587927296554,1.9611119979995,-0.532849318473467,-0.25349896959824,1.15265572314433,0.300793754282917,0.126653556729164,0.406662049587771,-0.112665552033049,0.683314444631415,-0.325931852373707
"CEG35759",11,-0.532537704096644,-5.99109820716561,2.84914844221262,-0.194423681635868,0.147156517213651,0.377825416087882,0.977587317843162,0.431492828626914,-0.258026978615538,0.408581430747872,-0.0231377668477554,-0.215174479451021,0.0724472606554907,0.574622167449693,-0.0615267921179985
"CEG40825",11,-0.305294317476395,-2.466153455913,-2.76004074057594,0,0,0.0428576477888252,1.55623828111934,-3.43266839222636,1.69431651522365,0.427246945303397,-0.723190117398195,-0.0373583033564395,0.326444692043715,1.29428707694359,-0.723244305692106
"CEG37113",11,-0.604220796857911,-4.73184917214461,0.679392041346064,0.7750517512099,-1.37278777047488,2.03993318506596,0.0756219092956583,-4.70139761584298,3.49530782074187,0.487623495258877,-1.02166781663213,1.04211279986086,0.404950439150301,2.8602371345344,-0.519727043515145
"CEG35170",11,-0.425223294932551,-3.05173417541742,-3.49522548565684,2.37006927383258,-1.09455286976381,0.531864408665984,-0.0727258300222357,-0.228113382363232,2.99036483768221,0.0379033242736143,0.409323368336024,0.475422070404127,-0.33435481454906,1.88996686088088,-0.0749914316273236
"CEG44695",11,0.12302721369182,-4.29612776830895,1.27594265551964,0.735646890525576,0.280075375995759,0.0622476077697399,-0.439166129464151,0.00551286452169304,0.932914244950279,-0.220082925878311,0.319010963024796,0.502134092461019,-0.100357262488114,0.397979293238765,-0.254901042759918
"CEG41913",11,0.0548940798978628,-3.96100454452268,0.0794064775634947,-0.81023340580612,0.70697606908865,0.252294527386576,-0.152300231673724,0.70138592226018,0.869880054175734,0.234666248691075,0.637692884312771,-0.0491938896964476,-0.294204417884839,0.999405437502417,-0.506939047494626
"CEG42895",11,0.109424506403653,-4.01936575863422,-1.53374524839855,1.65700587769702,1.02246568205785,-0.342862442627753,-0.671412002695004,0.390582250331235,2.09722083299851,-0.0579068278616568,0.377603381687274,0.730366716022553,-0.393645596612559,0.670295551171137,-0.352432146835842
"CEG46054",11,0.459703402213005,-4.38024535997821,-0.390297164621971,-0.728857461596978,0.806919617986516,-0.28846017304314,-0.0957184087876679,1.10531357480721,2.50387969309883,0.162674804726446,0.393316862918018,0.208897538247311,-0.602522161245997,1.41158409860887,-0.279660150741971
"CEG36264",11,0.0275238118106501,-5.16101486389397,-1.44320945178902,0,0,0,0,0,2.18697812770429,1.18876171112044,-0.321969402299335,0.105616180765563,-0.491610089289196,0.649351752240539,-0.989439642932429
"CEG39403",11,0.070521660258799,-4.89146997306494,-0.303145932833949,1.66862066806148,-1.53591192773774,2.1918905446634,-0.217200291282156,-0.699367945084736,0.00137055148878301,-0.436611965595038,0.0526813864966839,0.403070212517216,1.03343860642725,3.95375761930357,0.219365225937119
"CEG43800",11,-0.0363916856272889,-5.05988175414438,-0.453053206628093,0.626872460714166,-1.02549385748713,0.425173900964902,1.1459508752463,0.0901040540815539,-0.458505535447833,0.523915915594785,0.353136018201683,0.312298719185344,-0.416777182219221,1.74302956578279,-0.876525100873072
"CEG35283",11,0.0439701900425036,-3.69825652279807,-2.17245462203423,1.99739083040533,0.502650794171693,1.68859209016745,-0.801896258524949,1.18121841528046,0.699190491585795,-0.00357846848094049,0.123482778352597,0.113847134268858,-0.592241631376128,1.30065831374204,-0.586320733802913
"CEG45635",11,-0.294568750758394,-1.84097503000407,-2.72221553489836,2.32734616091395,-0.409535218271362,0.486439174002944,-1.30101292662682,0.152900501248584,1.37082609512164,0.118627815374402,0.313262319062595,0.726966884478429,0.0050982253445239,1.1991220753604,-0.687896101284592
"CEG36719",11,-0.73825486973837,-3.31317621975449,-1.76236547024967,2.6297935801695,0.509142053575772,-0.687367264509925,-0.233040387010582,-0.280876417214381,1.63321105513458,0.854798051725093,-0.148079773519191,0.762808966150819,-0.121867629127913,0.753658996076644,0.121557227325811
"CEG38152",11,-0.15873917388345,-3.4013784802667,0.391010116064233,0.116038303521542,0.585462252450243,0.576101883758359,0.39934952024003,0.495756986817637,0.688004008100147,0.438288470277703,-0.413380577659989,0.0406829302111847,0.0798473886641204,0.63265464347833,-0.151135255590314
"CEG48221",11,-0.465385633618942,-2.13587695868595,-1.65234095691472,1.22778861776543,-0.621404138746793,0.778951257840419,-1.49907722276879,0.173943108295254,1.44987828087736,-0.492604026836503,0.634795493452786,0.174546873803757,-0.494721707497914,2.77161003141864,-1.02782036915096
"CEG39006",11,-0.207953916066799,-2.31443356516192,0.00401785558937794,0.440399990011035,0.211720355005601,-0.111673036245832,0.208848681854712,0.543540099256011,-0.453429137159131,0.456402016904491,0.270592209052346,0.30964266706997,-0.15683432712608,1.54895548071239,-0.50316135013102
"CEG44098",11,0.539081761885414,-2.85848825983432,-2.0568494170389,-1.10936974247565,1.31113522284121,0.438825693421153,1.18716260506782,-0.875664908787931,0.830474015851875,0.190127174991886,0.224209825185363,0.601803260172785,0.455192325565952,1.20074120828428,-0.134648629194178
"CEG43062",11,-0.262129214253522,-3.74495168885342,1.35055131172189,-0.170437570895729,-0.963807180245571,0.653952878496571,0.943879245914451,0.892997038984067,-0.430770889280562,0.204529930606525,0.226468430614283,-0.0923114843538244,-0.152961852352422,1.1892313727601,-0.301729181111012
"CEG35193",11,-0.274046179819445,-1.68022775009561,-0.44911929697978,-0.199484938106645,-0.31722568186819,0.137619788684318,0.201637547930146,0.499656990532691,0.549267085905793,0.287578033546738,0.249898518923261,0.394597947891848,-0.329861294996213,1.16387519908138,-0.533433070438105
"CEG41526",11,-0.465611658158859,-5.60767811094381,0.572755392013619,0.401194018909551,-0.985015265492311,0.976188888290441,1.42718412295904,0.59285842343643,0.489022646394144,0.439170835364691,0.312471283995572,0.291165221986062,-0.12336282766005,1.69545005110262,-0.23115484321459
"CEG39892",11,-0.265439705514145,-2.33371486116084,-0.475850928363551,-1.36059357099093,-1.72810950015618,3.75950123553074,-2.83299774080477,3.07679919665629,-0.277538447245954,0.574480171991893,-0.314508514773597,0.163188041986853,0.218998143394032,1.0451498693573,-0.656837736524165
"CEG39389",11,0.479276147083922,-3.44862569093362,-1.85159562815805,-0.769654521058421,-0.986718713522486,1.23333877459168,0.806422183223685,0.776067007267822,0.595543675367705,0.236492502102943,0.697256557384575,0.597467188725451,-0.949794109963573,2.29788982223041,-0.233730421379175
"CEG48487",11,-0.0759201834786495,-2.22295174319093,-0.548143142475941,0.787361809429838,-0.689206240209255,0.894831894365663,0.0518451906614361,-0.0103229472437524,0.332751428054959,0.295016315033766,0.0568966693377154,0.215360718962872,-0.279672862409644,0.0486207593616768,-0.146281626374254
"CEG40328",11,0.123084713860449,-4.07854838677436,-2.573730762565,3.2082366463742,0.214663209723996,0.0531468525643943,-0.519261695996484,-0.479732184748665,0.723204946352701,0.262684299745675,0.213996073047052,-0.118797696848693,0.11710890656397,1.77977990317849,0.0128305453587418
"CEG36692",11,0.489950067026921,-2.06729090427358,-1.83554968467076,0.0979396295898027,1.21032658020601,-1.11290536320514,-0.119734869008412,-0.618270931773386,0.586044411330213,1.46643519764849,0.0520184214930975,-0.226274901474384,-0.157601454851306,1.17822100991921,-1.05396971852536
"CEG38508",11,-0.144431137799338,-3.39249244322501,-1.92761460497644,2.1340497512422,0.379414003730253,-0.584611331057309,-0.389123981931929,0.516398853335167,0.461532669051451,0.488428419862662,0.139552585656237,0.658165950125142,-0.0362430177491694,1.41022916259136,-0.363477542133954
"CEG49984",11,0.0538072656628649,-2.61390196136361,0.430526101417009,-0.343729143844689,-0.504287588894075,1.60825452959236,-0.343183252990223,0.721014607234096,-0.318011863761159,0.00767654290052379,0.099319111263923,0.359120114247934,-0.155590222897849,0.787827953514218,-0.536119866085132
"CEG43325",11,0.375381462176815,-3.07863302904681,-1.46018924557918,-2.25848919368547,0,3.2207370403574,0.25814541261069,-0.678380323572933,-0.488587076625092,0.436281421416496,0.879215406587,-0.21963969892467,-0.273429665891113,0.564314989740369,-0.624551708103719
"CEG46069",11,-0.46009953636356,-2.48848047735769,-2.06379934065704,2.01482338558595,-0.325709999681164,-0.462830419056125,2.00147724524563,-1.17586722543403,0.64985799730863,-0.0726946764907765,0.116503607688375,0.816720862294145,-0.392606384124273,0.385414407952567,-0.202397062147381
"CEG41624",11,-0.111380344459213,-1.31559086229532,-1.06827132075472,-0.115154560576303,-0.340180666182318,1.55922636924902,0.456782357200466,0.280574527486906,-0.329117341037313,0.0856987048690183,0.020312960233484,0.425244703220653,0.0884122350784857,0.232936690816648,-0.0950156300066901
"CEG48890",11,0.161001446781685,-3.62222491350288,-0.148251728503546,-0.434883209523614,-0.0241811626277057,0.751815830901005,0.0170335168554523,0.78908469875136,-0.588041777965984,0.344322569236223,-0.0648984651444659,0.385587353202848,-0.354526332508711,0.206943215132135,-0.423466985661127
"CEG43208",11,-0.0438508067922442,-5.45521803066436,0.803223067106982,0.317835932391178,1.5451455676103,-1.30262594424278,-1.02636939460374,0,3.08345945288971,0.177584223028026,0.194890714459864,-0.0558534139116314,-0.921065883887643,1.44239139291875,-0.86906822825662
"CEG45004",11,0.105832497508091,-5.72131853286505,-0.0232656397671585,0.248634616325268,0.603447581940371,1.74776798572061,0.397902902890549,0.866350099315108,0.551489399999318,0.231276902766962,0.15441975661644,0.139488436664293,-0.687898141390594,0.0523286294365399,-1.03062391144172
"CEG41046",11,0.0529668768046992,-2.31906984292612,-3.98036015274976,1.6805065664786,-1.00193529829808,0,0,0.959901442869609,2.98562040072737,0.630710177344346,0.753568220563261,0.346172460105408,-0.245827332767493,1.02549929556185,-0.271941799879201
"CEG46509",11,-0.427432348283353,-3.9641808826486,-0.660231980586876,-1.36165766111845,1.89965353891929,0.506616734337028,-0.9085057215255,1.08091267231829,0.690617595306149,0.0840566735335744,0.172607053608464,0.0899903255338689,-0.772592702820585,2.69217387942944,-0.348668295029842
"CEG41080",11,0.0253896773365263,-1.61500973267404,-1.14623487528696,-0.171600947784252,0.284432374042867,0.414497282577065,0.653338239813929,0.152665387409366,-0.125264300795388,0.206938462688182,0.0607429994787639,0.0619242336605126,-0.251257655171487,-0.0326948514304866,-0.153266278641609
"CEG38711",11,0.114305783898961,-3.49644929644174,-2.45889780779567,0,0,0,0,-0.718890458045615,2.46774376960097,1.09323277151902,0.674218102985069,0.543800395110684,-0.662090814320579,1.53735733953554,-0.624420516019
"CEG36418",11,0.120693025832085,-3.17239796531006,-1.47700113220962,1.43253531114753,0.232137244935587,0.289428188187497,1.7445396766704,-0.708893659400045,0.617941839359035,0.235979110175075,-0.191209301867808,0.0103898732333216,0.034798884874923,1.43624910976567,-0.269160181200324
"CEG36815",11,0.339040313420376,-3.99202045481291,-1.30528866886102,0,2.25614425507883,-2.60150473217326,1.79465463997354,-2.91379969203809,2.66240787547259,1.5583002292101,0.608915521718038,-0.00397345365437563,-0.272329262601207,2.05830115613269,-0.682717648096616
"CEG47407",11,0.214246882277413,-1.95081069844739,-0.411873129853722,-0.832147011417302,-1.53537797892416,0.00673254759909435,2.13795803681125,0.289761282316552,-0.109913339365629,-0.068041330107527,0.654163961221813,-0.383818247354713,-0.523566445078638,0.475994316669522,-0.250312580797997
"CEG44606",11,0.108234353999166,-4.94893445993046,-1.66254762988889,0,0,2.45552814914039,-1.03927283996216,1.19860502592932,1.97433088317022,-0.234672814499669,0.28439831516777,0.187216829569769,-0.370771376774053,0.0653175949243976,-0.384479477854604
"CEG35360",11,0.729764594502171,-2.65075588474785,-4.5683924264137,0,2.12261251667909,0.884416335838245,0.65106366463147,-0.824787734740402,1.52725778287155,-0.515288064494779,0.60821304336498,-0.172978783333428,-0.526637146485225,0.463583841288037,-0.45184401061136
"CEG46590",11,-0.601565474971342,-6.13978112448311,1.46154183414172,-1.1316787527376,0,0,0,0,-0.22983082983462,1.57470982133663,0.109779158105795,1.04940558473787,-0.706491073065477,3.12598840217276,-0.406766377626739
"CEG36651",11,-0.215328072226017,-2.42207473725463,-0.737526507245507,-1.97042137543418,0.66733474898517,0.801552687779045,-0.118135237997705,-0.0117911490232554,0.493265161886492,0.0354940320834397,0.2045539752263,0.892569460582028,0.610378858357152,2.03281153080763,-0.550901223421029
"CEG41597",11,-0.31605691717594,-4.9516362460557,2.02238742756394,-0.59568704080597,-0.0395511299261402,1.18014078269014,2.01418214802333,-2.23648552914482,0.52902704971258,-0.189159720118432,0.650361042726887,-0.230937869292791,0.481752618330396,2.67469690709152,-0.535031182023036
"CEG49070",11,0.319596764961657,-3.62332239800899,-0.284158539628001,0.418194131847318,0.328544873779931,-0.237741094280094,-0.310934001464634,0.519895790449762,1.32727047889656,-0.157581032304637,0.951003672076111,0.389650849954115,-0.449690894323984,0.791588467046414,-0.344805947522638
"CEG42737",11,-0.0367938547842177,-7.09790337043331,0,1.06545884955492,0.362584075169805,1.97254687520849,-1.35895042288949,0.246294588288968,2.7359459644164,1.43478047603234,0.188700676996668,-0.177282845645364,-0.904814390264017,0.696757161902849,-0.075240287388787
"CEG48275",11,0.0103897668797714,-4.56135008612558,1.03770832271832,-2.36493983752952,1.70604978030744,-0.831240476838134,1.29568896836323,-1.70933202882582,3.39514934416747,0.430246355387332,0.529855030284,0.772379218448862,-0.466011455545692,0.704130168979944,-0.579226714052617
"CEG38143",11,-0.298388869228788,-2.22129390807442,-0.731170903617764,0.185364147742149,-0.868000318225942,1.2212279378117,0.161131592648225,0.34522150128173,0.254212759633234,-0.0451702984396563,0.360191891710083,0.206578379618595,-0.173860637518636,0.972440992525492,-0.336736407932719
"CEG49505",11,-0.155435713379184,-4.18515921315158,-1.95939188256097,0,0,0,1.11527201771944,-2.2278345603267,3.08818578085736,-0.340290814995145,0.951310095403572,-0.95194557635416,0.0520977712545537,2.03636587356155,-0.591844365897499
"CEG41723",11,0.134314279251102,-1.33057221723274,-0.18588823182718,-0.504763472718348,-0.494023347178127,0.455552753582543,-0.532718385019931,0.698941122715839,0.871852082810589,0.180092301759948,0.447451751950498,0.109030172078502,-0.173064287909241,0.46934641612519,-0.617560820286564
"CEG42607",11,-0.0763909307090268,-2.24511421775417,-1.7228858958609,0.206671102981271,0.622752546895135,-0.349454559811648,0.746683100103049,-1.34345730988323,1.95267768945935,-0.0824422331104324,0.541428072248204,0.0865143734961639,-0.106547311769541,1.42942010871037,-0.53730850370308
